"COMPETÊNCIA",UF,"CÓDIGO DO MUNICÍPIO","MUNICÍPIO",CNES,"NOME FANTASIA","TIPO NOVO DO ESTABELECIMENTO","TIPO DO ESTABELECIMENTO","SUBTIPO DO ESTABELECIMENTO","GESTÃO","CONVÊNIO SUS","CATEGORIA NATUREZA JURÍDICA","SERVIÇO","SERVIÇO CLASSIFICAÇÃO","SERVIÇO - AMBULATORIAL SUS","SERVIÇO - AMBULATORIAL NÃO SUS","SERVIÇO - HOSPITALAR SUS","SERVIÇO - HOSPITALAR NÃO SUS","SERVIÇO TERCEIRO","STATUS DO ESTABELECIMENTO"
"2026/02",SC,421660,"SAO JOSE",2555646,"HOSPITAL REGIONAL DE SAO JOSE DRHOMERO MIRANDA GOMES","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SP,351620,FRANCA,2080753,"SAO JOAQUIM HOSPITAL E MATERNIDADE","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,"NÃO",PRIVADO,"165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI","Não",Sim,"Não","Não","NAO INFORMADO",ATIVO
"2026/02",MA,211130,"SAO LUIS",2726653,"EBSERH HOSPITAL UNIVERSITARIO DA UFMA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,PRIVADO,"165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",CE,230440,FORTALEZA,2529068,"HOSPITAL DISTRITAL GONZAGA MOTA JOSE WALTER","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",AM,130100,CARAUARI,9362509,"UBS ANTONIO PEDRO DESIDERIO","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",GO,521880,"RIO VERDE",4261682,"HOSPITAL MATERNO INFANTIL AUGUSTA BASTOS","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PR,410840,"FRANCISCO BELTRAO",2666731,"HOSPITAL SAO FRANCISCO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,PRIVADO,"165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",BA,292740,SALVADOR,3956369,"MATERNIDADE PROFESSOR JOSE MARIA DE MAGALHAES NETO","007 CENTRO DE ASSISTENCIA OBSTETRICA E NEONATAL NORMAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",CE,230240,"BOA VIAGEM",2479028,"CASA DE SAUDE ADILIA MARIA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MG,313420,ITUIUTABA,2200902,"HOSPITAL SAO JOSE","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",PA,150140,BELEM,2752700,"SANTA CASA DE MISERICORDIA DO PARA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SC,420910,JOINVILLE,2436450,"HOSPITAL REGIONAL HANS DIETER SCHMIDT","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MG,314180,"MINAS NOVAS",2134268,"FUNDACAO MINAS NOVAS HOSPITAL DOUTOR BADARO JUNIOR","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MG,314860,PECANHA,2103257,"HOSPITAL SANTO ANTONIO DE PECANHA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",GO,520500,"CARMO DO RIO VERDE",2534525,"HOSPITAL MUNICIPAL DR EURICO MARTINS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",BA,291920,"LAURO DE FREITAS",2802023,"HOSPITAL MENANDRO DE FARIAS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",PR,411520,MARINGA,2587335,"HOSPITAL UNIVERSITARIO REGIONAL DE MARINGA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",DUPLA,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",AM,130040,BARCELOS,2015242,"UNIDADE HOSPITALAR DE BARCELOS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SP,352340,ITATIBA,6396968,"CAISMI CENTRO DE SAUDE INTEGRADA DE SAUDE DA MULHER","016 AMBULATORIO","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",CE,230195,BARREIRA,9664858,"CAPS 1 DE BARREIRA","017 UNIDADE DE ATENCAO PSICOSSOCIAL","70 CENTRO DE ATENCAO PSICOSSOCIAL","001 CAPS I",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RO,110037,"ALTO ALEGRE DOS PARECIS",2806681,"HOSPITAL DE PEQUENO PORTE ENFERMEIRA ANA NERI","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",CE,230500,"GUARACIABA DO NORTE",2561344,"HOSPITAL MATERNIDADE SAO JOSE","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",CE,231130,QUIXADA,6852408,"CAPS AD CASA NORTE","017 UNIDADE DE ATENCAO PSICOSSOCIAL","70 CENTRO DE ATENCAO PSICOSSOCIAL","005 CAPS ALCOOL E DROGA",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",GO,520910,GOIATUBA,2340038,"HOSPITAL MUNICIPAL DOUTOR HENRIQUE SANTILLO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MG,317070,VARGINHA,2761041,"HOSPITAL REGIONAL DO SUL DE MINAS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",GO,522010,"SAO LUIS DE MONTES BELOS",2550644,"UBS JOSIAS RICARDO DE ARAUJO SAO LUIS DE MONTES BELOS","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",AM,130070,"BOCA DO ACRE",2012499,"UNIDADE HOSPITALAR DE BOCA DO ACRE","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RJ,330170,"DUQUE DE CAXIAS",6007317,"HOSPITAL MUNICIPAL MOACYR RODRIGUES DO CARMO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",RJ,330455,"RIO DE JANEIRO",2270056,"SMS HOSPITAL MATERNIDADE PAULINO WERNECK AP 31","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",CE,230445,FORTIM,7383703,"UNIDADE BASICA DE SAUDE CMV","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RN,240325,PARNAMIRIM,2473380,"HOSPITAL MATERNIDADE DO DIVINO AMOR","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SP,350750,BOTUCATU,2748223,"HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DE BOTUCATU","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",MG,314810,PATROCINIO,2196220,"POLICLINICA DE PATROCINIO","016 AMBULATORIO","04 POLICLINICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MG,314390,MURIAE,4042085,"CASA DE CARIDADE DE MURIAE HOSPITAL SAO PAULO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,Sim,Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",SP,351880,GUARULHOS,2082861,"HOSP MUNICIPAL DE URGENCIAS HMU","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",CE,231140,QUIXERAMOBIM,2328380,"HOSPITAL REGIONAL DR PONTES NETO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",GO,521210,JOVIANIA,2536021,"HOSPITAL MUNICIPAL MARIA DO GALENO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RO,110145,PARECIS,2806738,"HOSPITAL DE PEQUENO PORTE FRANCISCO AMARAL DE BRITO","006 HOSPITAL","15 UNIDADE MISTA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MT,510320,COLIDER,2392097,"CENTRO DE ESPECIALIDADE MEDICAS DE COLIDER","016 AMBULATORIO","36 CLINICA/CENTRO DE ESPECIALIDADE","009 OUTROS",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MA,211130,"SAO LUIS",2308762,"HOSPITAL MUNICIPAL DJALMA MARQUES SOCORRAO I","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MG,312670,"FRANCISCO SA",9013245,"UNIDADE DE PRONTO ATENDIMENTO 24 HORAS NOVO MILENIO","008 PRONTO ATENDIMENTO","73 PRONTO ATENDIMENTO","003 UPA",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RJ,330285,MESQUITA,7011857,"SES RJ COMPLEXO REG MESQUITA MATERNID E CLINICA MULHER","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",BA,292990,SEABRA,2870045,"MATERNIDADE FREI JUSTO VENTURE","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",TO,171800,"PORTO ALEGRE DO TOCANTINS",2658836,"UNIDADE BASICA DE SAUDE DE PORTO ALEGRE","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MT,510760,RONDONOPOLIS,2396866,"SANTA CASA DE RONDONOPOLIS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",CE,230620,ITAICABA,2372673,"UNID MISTA JOSEFA MA CONCEICAO","006 HOSPITAL","15 UNIDADE MISTA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",GO,520215,ARAGUAPAZ,2382369,"HOSPITAL MUNICIPAL DE ARAGUAPAZ","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",AM,130002,ALVARAES,2017768,"UNIDADE HOSPITALAR DE ALVARAES","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",AM,130008,ANAMA,2017679,"HOSPITAL FRANCISCO SALES DE MOURA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL","Não","Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PB,251620,SOUSA,2504537,"HOSPITAL REGIONAL DEPUTADO MANOEL GONCALVES DE ABRANTES","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",DF,530010,BRASILIA,0658286,"CEPAV SEMPRE VIVA","016 AMBULATORIO","36 CLINICA/CENTRO DE ESPECIALIDADE","009 OUTROS",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PR,411990,"PONTA GROSSA",6542638,"HOSPITAL UNIVERSITARIO REGIONAL DOS CAMPOS GERAIS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SC,421950,XANXERE,2411393,"HOSPITAL REGIONAL SAO PAULO ASSEC","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,Sim,Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",GO,521400,MOZARLANDIA,3649083,"PS PSF III DEDITHE DO CORACAO DE JESUS FIGUEREDO","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MG,316930,"TRES CORACOES",2760657,"HOSPITAL SAO SEBASTIAO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,Sim,Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",PI,221060,"SAO RAIMUNDO NONATO",2777649,"HOSP REG SEN CANDIDO FERRAZ","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MA,210735,"NOVA OLINDA DO MARANHAO",2646110,"UBS CENTRO DE SAUDE","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RO,110143,"NOVA UNIAO",2808641,"HOSPITAL MUNICIPAL EXPEDITO GONCALVES FERREIRA","016 AMBULATORIO","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",PA,150360,ITAITUBA,2331063,"UNIDADE DE SAUDE DA FAMILIA DE BARREIRAS","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
